entrez_gene_symbol	gene_long_name	interaction_claim_source	interaction_types	drug_name	drug_primary_name
TRPA1	transient receptor potential cation channel, subfamily A, member 1	GuideToPharmacologyInteractions	n/a	6473	MORPHANTHRIDINE
TRPA1	transient receptor potential cation channel, subfamily A, member 1	GuideToPharmacologyInteractions	n/a	6290	METHYL ISOCYANATE
TRPA1	transient receptor potential cation channel, subfamily A, member 1	GuideToPharmacologyInteractions	n/a	2440	CD<SUP>2+</SUP>
TRPA1	transient receptor potential cation channel, subfamily A, member 1	GuideToPharmacologyInteractions	n/a	4134	AP18
TRPA1	transient receptor potential cation channel, subfamily A, member 1	GuideToPharmacologyInteractions	n/a	6280	A-967079
TRPA1	transient receptor potential cation channel, subfamily A, member 1	GuideToPharmacologyInteractions	n/a	6297	O<SUB>3</SUB>
TRPA1	transient receptor potential cation channel, subfamily A, member 1	GuideToPharmacologyInteractions	n/a	6293	BROMOACETONE
TRPA1	transient receptor potential cation channel, subfamily A, member 1	GuideToPharmacologyInteractions	n/a	33	APOMORPHINE
TRPA1	transient receptor potential cation channel, subfamily A, member 1	GuideToPharmacologyInteractions	n/a	6277	ACETALDEHYDE
TRPA1	transient receptor potential cation channel, subfamily A, member 1	GuideToPharmacologyInteractions	n/a	6298	1'-ACETOXYCHAVICOL ACETATE
TRPA1	transient receptor potential cation channel, subfamily A, member 1	GuideToPharmacologyInteractions	n/a	4211	HC030031
UBC	ubiquitin C	DrugBank	n/a	DB04464	N-FORMYLMETHIONINE
BDH1	3-hydroxybutyrate dehydrogenase, type 1	DrugBank	n/a	DB00157	NADH
ZACN	zinc activated ligand-gated ion channel	GuideToPharmacologyInteractions	n/a	2294	TUBOCURARINE
ZACN	zinc activated ligand-gated ion channel	GuideToPharmacologyInteractions	n/a	566	ZN<SUP>2+</SUP>
UBASH3B	ubiquitin associated and SH3 domain containing B	PharmGKB	n/a	PA449748	GEMCITABINE
CA11	carbonic anhydrase XI	DrugBank	inhibitor	DB00909	ZONISAMIDE
JAK2	Janus kinase 2	TdgClinicalTrial	n/a	TG101348	TG101348
JAK2	Janus kinase 2	TdgClinicalTrial	n/a	AC430	AC430
JAK2	Janus kinase 2	TdgClinicalTrial	n/a	SB1518	SB1518
JAK2	Janus kinase 2	TdgClinicalTrial	n/a	INCB18424	INCB18424
JAK2	Janus kinase 2	TdgClinicalTrial	n/a	ENMD-2076	ENMD-2076
JAK2	Janus kinase 2	TdgClinicalTrial	n/a	GLPG0634	GLPG0634
JAK2	Janus kinase 2	TdgClinicalTrial	n/a	LESTAURTINIB	LESTAURTINIB
JAK2	Janus kinase 2	TdgClinicalTrial	n/a	LY3009104	LY3009104
JAK2	Janus kinase 2	TdgClinicalTrial	n/a	TG02, SB1317	TG02, SB1317
JAK2	Janus kinase 2	TdgClinicalTrial	n/a	XL019	XL019
JAK2	Janus kinase 2	MyCancerGenome	inhibitor	RUXOLITINIB	RUXOLITINIB
JAK2	Janus kinase 2	MyCancerGenome	inhibitor	AT9283	AT9283
JAK2	Janus kinase 2	MyCancerGenome	inhibitor	SAR302503	SAR302503
JAK2	Janus kinase 2	MyCancerGenome	inhibitor	LY2784544	LY2784544
JAK2	Janus kinase 2	MyCancerGenome	inhibitor	AZD1480	AZD1480
JAK2	Janus kinase 2	DrugBank	n/a	DB08067	4-[(2-{4-[(CYCLOPROPYLCARBAMOYL)AMINO]-1H-PYRAZOL-3-YL}-1H-BENZIMIDAZOL-6-YL)METHYL]MORPHOLIN-4-IUM
JAK2	Janus kinase 2	DrugBank	n/a	DB04716	2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE
JAK2	Janus kinase 2	DrugBank	n/a	DB07161	5-PHENYL-1H-INDAZOL-3-AMINE
JAK2	Janus kinase 2	DrugBank	n/a	DB08183	3-{(3R,4R)-4-METHYL-3-[METHYL(7H-PYRROLO[2,3-D]PYRIMIDIN-4-YL)AMINO]PIPERIDIN-1-YL}-3-OXOPROPANENITRILE
JAK2	Janus kinase 2	DrugBank	n/a	DB07162	4-(3-AMINO-1H-INDAZOL-5-YL)-N-TERT-BUTYLBENZENESULFONAMIDE
JAK2	Janus kinase 2	TTD	inhibitor	DCL001017	TG101348
JAK2	Janus kinase 2	TTD	inhibitor	DCL001038	XL019
JAK2	Janus kinase 2	TTD	inhibitor	DCL000844	INCB018424
JAK2	Janus kinase 2	TTD	inhibitor	DCL000545	INCB28050
JAK2	Janus kinase 2	TTD	inhibitor	DCL000542	INCB18424
JAK2	Janus kinase 2	TTD	inhibitor	DCL000852	ITF2357
JAK2	Janus kinase 2	MyCancerGenomeClinicalTrial	inhibitor	RUXOLITINIB	RUXOLITINIB
JAK2	Janus kinase 2	MyCancerGenomeClinicalTrial	inhibitor	INCB018424	INCB018424
JAK2	Janus kinase 2	GuideToPharmacologyInteractions	n/a	5992	JAK INHIBITOR I
JAK2	Janus kinase 2	GuideToPharmacologyInteractions	n/a	7792	BARICITINIB
JAK2	Janus kinase 2	GuideToPharmacologyInteractions	n/a	5933	AZD1480
JAK2	Janus kinase 2	GuideToPharmacologyInteractions	n/a	5716	FEDRATINIB
JAK2	Janus kinase 2	GuideToPharmacologyInteractions	n/a	6977	COMPOUND 19A [PMID: 24359159]
JAK2	Janus kinase 2	GuideToPharmacologyInteractions	n/a	5993	JAK3 INHIBITOR II
JAK2	Janus kinase 2	GuideToPharmacologyInteractions	n/a	7793	PACRITINIB
JAK2	Janus kinase 2	GuideToPharmacologyInteractions	n/a	7791	MOMELOTINIB
JAK2	Janus kinase 2	GuideToPharmacologyInteractions	n/a	7744	RGB-286638
JAK2	Janus kinase 2	GuideToPharmacologyInteractions	n/a	7839	NS-018
JAK2	Janus kinase 2	GuideToPharmacologyInteractions	n/a	5688	RUXOLITINIB
JAK2	Janus kinase 2	TALC	inhibitor	AT9283	AT9283
JAK2	Janus kinase 2	TALC	inhibitor	AZD1480	AZD1480
COX7C	cytochrome c oxidase subunit VIIc	DrugBank	n/a	DB04464	N-FORMYLMETHIONINE
COX7C	cytochrome c oxidase subunit VIIc	DrugBank	n/a	DB02659	CHOLIC ACID
DPP8	dipeptidyl-peptidase 8	GuideToPharmacologyInteractions	n/a	6536	4-[4-[BIS(4-FLUOROPHENYL)METHYL]PIPERAZIN-1-YL]-1-(1,3-DIHYDROISOINDOL-2-YL)BUTANE-1,4-DIONE
COPG1	coatomer protein complex, subunit gamma 1	DrugBank	n/a	DB03963	S-(DIMETHYLARSENIC)CYSTEINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	activator	DB00308	IBUTILIDE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	n/a	DB00653	MAGNESIUM SULFATE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	inhibitor	DB01023	FELODIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	inhibitor	DB00568	CINNARIZINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	inhibitor	DB06751	DROTAVERINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	inhibitor	DB00393	NIMODIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	inhibitor	DB00270	ISRADIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	inhibitor	DB01388	MIBEFRADIL
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	inhibitor	DB01115	NIFEDIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	inhibitor	DB00622	NICARDIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	inhibitor	DB01054	NITRENDIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	inhibitor	DB00381	AMLODIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	ligand	DB01373	CALCIUM
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	inhibitor	DB00661	VERAPAMIL
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	inhibitor	DB00401	NISOLDIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	DrugBank	inhibitor	DB06712	NILVADIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	IBUTILIDE	IBUTILIDE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	ISRADIPINE	ISRADIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	NICARDIPINE	NICARDIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	AMLODIPINE	AMLODIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	AMLODIPINE	AMLODIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	FELODIPINE	FELODIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	AMLODIPINE	AMLODIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	AMLODIPINE	AMLODIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	AMLODIPINE	AMLODIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	FELODIPINE	FELODIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	AMLODIPINE	AMLODIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	CLEVIDIPINE	CLEVIDIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	AMLODIPINE	AMLODIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	MEM 1003	MEM 1003
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	VERAPAMIL	VERAPAMIL
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TdgClinicalTrial	n/a	ARVERAPAMIL	ARVERAPAMIL
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TEND	n/a	NICARDIPINE	NICARDIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TEND	n/a	IBUTILIDE	IBUTILIDE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TEND	n/a	VERAPAMIL	VERAPAMIL
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TEND	n/a	ISRADIPINE	ISRADIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	GuideToPharmacologyInteractions	n/a	2733	[<SUP>3</SUP>H](+)-ISRADIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	GuideToPharmacologyInteractions	n/a	4065	(-)-(S)-BAYK8644
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	GuideToPharmacologyInteractions	n/a	2298	DILTIAZEM
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	GuideToPharmacologyInteractions	n/a	4149	CALCISEPTINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	GuideToPharmacologyInteractions	n/a	4318	SZ(+)-(<I>S</I>)-202-791
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	GuideToPharmacologyInteractions	n/a	2522	MIBEFRADIL
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	GuideToPharmacologyInteractions	n/a	2514	NIFEDIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	GuideToPharmacologyInteractions	n/a	2525	PB<SUP>2+</SUP>
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	GuideToPharmacologyInteractions	n/a	2514	NIFEDIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	GuideToPharmacologyInteractions	n/a	2406	VERAPAMIL
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	GuideToPharmacologyInteractions	n/a	2524	NISOLDIPINE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	TTD	activator	DAP000279	IBUTILIDE
CACNA1C	calcium channel, voltage-dependent, L type, alpha 1C subunit	PharmGKB	n/a	PA448871	CELECOXIB
HDAC11	histone deacetylase 11	TdgClinicalTrial	n/a	ROMIDEPSIN	ROMIDEPSIN
HDAC11	histone deacetylase 11	TdgClinicalTrial	n/a	CUDC-101	CUDC-101
HDAC11	histone deacetylase 11	TdgClinicalTrial	n/a	PANOBINOSTAT	PANOBINOSTAT
HDAC11	histone deacetylase 11	TdgClinicalTrial	n/a	MGCD-0103	MGCD-0103
HDAC11	histone deacetylase 11	TdgClinicalTrial	n/a	BELINOSTAT	BELINOSTAT
HDAC11	histone deacetylase 11	TdgClinicalTrial	n/a	RESMINOSTAT	RESMINOSTAT
HDAC11	histone deacetylase 11	TdgClinicalTrial	n/a	AR-42	AR-42
HDAC11	histone deacetylase 11	TdgClinicalTrial	n/a	PRACINOSTAT	PRACINOSTAT
HDAC11	histone deacetylase 11	ClearityFoundationClinicalTrial	n/a	VORINOSTAT	VORINOSTAT
HDAC11	histone deacetylase 11	TALC	inhibitor	PANOBINOSTAT	PANOBINOSTAT
HDAC11	histone deacetylase 11	TALC	inhibitor	VORINOSTAT	VORINOSTAT
HDAC11	histone deacetylase 11	GuideToPharmacologyInteractions	n/a	7503	QUISINOSTAT
HDAC11	histone deacetylase 11	GuideToPharmacologyInteractions	n/a	6852	VORINOSTAT
TGFBR3	transforming growth factor, beta receptor III	TdgClinicalTrial	n/a	TG-C	TG-C
F2RL1	coagulation factor II (thrombin) receptor-like 1	GuideToPharmacologyInteractions	n/a	3741	SLIGRL-NH<SUB>2</SUB>
F2RL1	coagulation factor II (thrombin) receptor-like 1	GuideToPharmacologyInteractions	n/a	3740	SLIGKV-NH<SUB>2</SUB>
F2RL1	coagulation factor II (thrombin) receptor-like 1	GuideToPharmacologyInteractions	n/a	6657	GB 110
F2RL1	coagulation factor II (thrombin) receptor-like 1	GuideToPharmacologyInteractions	n/a	3914	TRANS-CINNAMOYL-LIGRLO [N-[<SUP>3</SUP>H]PROPIONYL]-NH<SUB>2</SUB>
F2RL1	coagulation factor II (thrombin) receptor-like 1	GuideToPharmacologyInteractions	n/a	6659	P2PAL18S
F2RL1	coagulation factor II (thrombin) receptor-like 1	GuideToPharmacologyInteractions	n/a	3851	2-FUROYL-LIGRLO-AMIDE
F2RL1	coagulation factor II (thrombin) receptor-like 1	GuideToPharmacologyInteractions	n/a	6660	[<SUP>3</SUP>H]2-FUROYL-LIGRL-NH<SUB>2</SUB>
F2RL1	coagulation factor II (thrombin) receptor-like 1	GuideToPharmacologyInteractions	n/a	6658	GB88
F2RL1	coagulation factor II (thrombin) receptor-like 1	GuideToPharmacologyInteractions	n/a	4049	2-FUROYL-LIGRL[N[<SUP>3</SUP>H]PROPIONYL]-O-NH<SUB>2</SUB>
F2RL1	coagulation factor II (thrombin) receptor-like 1	GuideToPharmacologyInteractions	n/a	4050	2-FUROYL-LIGRL[N-(ALEXA FLUOR 594)-O]-NH<SUB>2 </SUB>
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	TdgClinicalTrial	n/a	ENFLURANE	ENFLURANE
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	TdgClinicalTrial	n/a	SEVOFLURANE	SEVOFLURANE
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	TdgClinicalTrial	n/a	DESFLURANE	DESFLURANE
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	TdgClinicalTrial	n/a	ISOFLURANE	ISOFLURANE
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	TEND	n/a	ISOFLURANE	ISOFLURANE
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	TEND	n/a	SEVOFLURANE	SEVOFLURANE
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	TEND	n/a	DESFLURANE	DESFLURANE
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	TEND	n/a	ENFLURANE	ENFLURANE
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	DrugBank	inhibitor	DB00753	ISOFLURANE
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	DrugBank	inhibitor	DB01189	DESFLURANE
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	DrugBank	other/unknown	DB01159	HALOTHANE
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	DrugBank	inhibitor	DB00228	ENFLURANE
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	DrugBank	agonist	DB01373	CALCIUM
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	DrugBank	inhibitor	DB01236	SEVOFLURANE
ATP2C1	ATPase, Ca++ transporting, type 2C, member 1	DrugBank	inhibitor	DB01028	METHOXYFLURANE
GNGT1	guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 1	DrugBank	n/a	DB07752	FARNESYL
GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	DrugBank	n/a	DB02783	4'-DEOXY-4'-ACETYLYAMINO-PYRIDOXAL-5'-PHOSPHATE
GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	DrugBank	n/a	DB00128	L-ASPARTIC ACID
GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	DrugBank	n/a	DB00142	L-GLUTAMIC ACID
GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	DrugBank	cofactor	DB00114	PYRIDOXAL PHOSPHATE
SLC5A1	solute carrier family 5 (sodium/glucose cotransporter), member 1	TTD	blocker	DCL000412	GSK1614235
SLC5A1	solute carrier family 5 (sodium/glucose cotransporter), member 1	GuideToPharmacologyInteractions	n/a	4582	CANAGLIFLOZIN
SLC5A1	solute carrier family 5 (sodium/glucose cotransporter), member 1	GuideToPharmacologyInteractions	n/a	4754	EMPAGLIFLOZIN
SLC5A1	solute carrier family 5 (sodium/glucose cotransporter), member 1	GuideToPharmacologyInteractions	n/a	4594	DAPAGLIFLOZIN
SLC5A1	solute carrier family 5 (sodium/glucose cotransporter), member 1	GuideToPharmacologyInteractions	n/a	4587	SERGLIFLOZIN
SLC5A1	solute carrier family 5 (sodium/glucose cotransporter), member 1	GuideToPharmacologyInteractions	n/a	4588	REMOGLIFLOZIN
SLC5A1	solute carrier family 5 (sodium/glucose cotransporter), member 1	TdgClinicalTrial	n/a	GLUFOSFAMIDE	GLUFOSFAMIDE
SLC5A1	solute carrier family 5 (sodium/glucose cotransporter), member 1	TdgClinicalTrial	n/a	LX4211	LX4211
ADCY5	adenylate cyclase 5	GuideToPharmacologyInteractions	n/a	5233	NKY80
ADCY5	adenylate cyclase 5	DrugBank	n/a	DB06843	2',5'-DIDEOXY-ADENOSINE 3'-MONOPHOSPHATE
ADCY5	adenylate cyclase 5	DrugBank	n/a	DB02587	FORSKOLIN
LDHAL6B	lactate dehydrogenase A-like 6B	DrugBank	n/a	DB00157	NADH
ARF4	ADP-ribosylation factor 4	DrugBank	n/a	DB04315	GUANOSINE-5'-DIPHOSPHATE
HSD17B1	hydroxysteroid (17-beta) dehydrogenase 1	DrugBank	n/a	DB02901	DIHYDROTESTOSTERONE
HSD17B1	hydroxysteroid (17-beta) dehydrogenase 1	DrugBank	n/a	DB01561	ANDROSTANEDIONE
HSD17B1	hydroxysteroid (17-beta) dehydrogenase 1	DrugBank	n/a	DB03461	2'-MONOPHOSPHOADENOSINE 5'-DIPHOSPHORIBOSE
HSD17B1	hydroxysteroid (17-beta) dehydrogenase 1	DrugBank	n/a	DB00157	NADH
HSD17B1	hydroxysteroid (17-beta) dehydrogenase 1	DrugBank	inducer	DB01536	4-ANDROSTENEDIONE
HSD17B1	hydroxysteroid (17-beta) dehydrogenase 1	DrugBank	n/a	DB01708	DEHYDROEPIANDROSTERONE
HSD17B1	hydroxysteroid (17-beta) dehydrogenase 1	DrugBank	n/a	DB02187	EQUILIN
HSD17B1	hydroxysteroid (17-beta) dehydrogenase 1	DrugBank	n/a	DB02323	EM-1745
HSD17B1	hydroxysteroid (17-beta) dehydrogenase 1	DrugBank	n/a	DB01907	NICOTINAMIDE-ADENINE-DINUCLEOTIDE
NPBWR2	neuropeptides B/W receptor 2	GuideToPharmacologyInteractions	n/a	1497	[<SUP>125</SUP>I]NPW-23 (HUMAN)
NPBWR2	neuropeptides B/W receptor 2	GuideToPharmacologyInteractions	n/a	1502	NEUROPEPTIDE B-29
NPBWR2	neuropeptides B/W receptor 2	GuideToPharmacologyInteractions	n/a	1501	NEUROPEPTIDE B-23
NPBWR2	neuropeptides B/W receptor 2	GuideToPharmacologyInteractions	n/a	1495	NEUROPEPTIDE W-23
NPBWR2	neuropeptides B/W receptor 2	GuideToPharmacologyInteractions	n/a	1496	NEUROPEPTIDE W-30
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	769	CCL11
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	841	DURAMYCIN
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	842	HYPOGLAUCIN A
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	840	DIOSCIN
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	759	CCL7
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	843	KALLSTROEMIN D
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	839	NBI-74330
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	3661	[<SUP>125</SUP>I]CXCL11 (HUMAN)
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	810	CCL19
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	808	CCL20
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	770	CCL13
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	836	CXCL11
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	835	CXCL10
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	758	CCL5
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	4358	CXCL12
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	837	CXCL9
CXCR3	chemokine (C-X-C motif) receptor 3	GuideToPharmacologyInteractions	n/a	3660	[<SUP>125</SUP>I]CXCL10 (HUMAN)
CXCR3	chemokine (C-X-C motif) receptor 3	TTD	antagonist	DCL000239	T487
GAD2	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)	DrugBank	cofactor	DB00114	PYRIDOXAL PHOSPHATE
GAD2	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)	DrugBank	cofactor	DB00114	PYRIDOXAL PHOSPHATE
GAD2	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)	DrugBank	inhibitor	DB00780	PHENELZINE
GAD2	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)	GuideToPharmacologyInteractions	n/a	5267	S-ALLYLGLYCINE
GAD2	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)	DrugBank	n/a	DB00142	L-GLUTAMIC ACID
RDH12	retinol dehydrogenase 12 (all-trans/9-cis/11-cis)	DrugBank	n/a	DB00162	VITAMIN A
CNGA1	cyclic nucleotide gated channel alpha 1	GuideToPharmacologyInteractions	n/a	2347	CGMP
CNGA1	cyclic nucleotide gated channel alpha 1	GuideToPharmacologyInteractions	n/a	2349	L-(CIS)-DILTIAZEM
IL11RA	interleukin 11 receptor, alpha	TTD	binder	DAP001287	OPRELVEKIN
IL11RA	interleukin 11 receptor, alpha	TdgClinicalTrial	n/a	OPRELVEKIN	OPRELVEKIN
IL11RA	interleukin 11 receptor, alpha	DrugBank	agonist	DB00038	OPRELVEKIN
IL11RA	interleukin 11 receptor, alpha	TEND	n/a	OPRELVEKIN	OPRELVEKIN
ARPC4	actin related protein 2/3 complex, subunit 4, 20kDa	DrugBank	n/a	DB08235	N-[2-(2-METHYL-1H-INDOL-3-YL)ETHYL]THIOPHENE-2-CARBOXAMIDE
ARPC4	actin related protein 2/3 complex, subunit 4, 20kDa	DrugBank	n/a	DB08236	(2S)-2-(3-BROMOPHENYL)-3-(5-CHLORO-2-HYDROXYPHENYL)-1,3-THIAZOLIDIN-4-ONE
GLO1	glyoxalase I	DrugBank	inhibitor	DB00328	INDOMETHACIN
GLO1	glyoxalase I	DrugBank	n/a	DB03130	S-P-NITROBENZYLOXYCARBONYLGLUTATHIONE
GLO1	glyoxalase I	DrugBank	n/a	DB04132	S-HEXYLGLUTATHIONE
GLO1	glyoxalase I	DrugBank	n/a	DB03330	S-(N-HYDROXY-N-IODOPHENYLCARBAMOYL)GLUTATHIONE
GLO1	glyoxalase I	DrugBank	n/a	DB03602	S-BENZYL-GLUTATHIONE
GLO1	glyoxalase I	DrugBank	n/a	DB08179	METHYL 4-(2,3-DIHYDROXY-5-METHYLPHENOXY)-2-HYDROXY-6-METHYLBENZOATE
GLO1	glyoxalase I	DrugBank	n/a	DB00143	GLUTATHIONE
GLO1	glyoxalase I	DrugBank	n/a	DB03345	BETA-MERCAPTOETHANOL
XBP1	X-box binding protein 1	PharmGKB	n/a	PA451846	VALPROIC ACID
WRAP53	WD repeat containing, antisense to TP53	PharmGKB	n/a	PA449165	CYCLOPHOSPHAMIDE
WRAP53	WD repeat containing, antisense to TP53	PharmGKB	n/a	PA449014	CISPLATIN
WRAP53	WD repeat containing, antisense to TP53	PharmGKB	n/a	PA128406956	FLUOROURACIL
WRAP53	WD repeat containing, antisense to TP53	PharmGKB	n/a	PA449165	CYCLOPHOSPHAMIDE
WRAP53	WD repeat containing, antisense to TP53	PharmGKB	n/a	PA128406956	FLUOROURACIL
WRAP53	WD repeat containing, antisense to TP53	PharmGKB	n/a	PA449014	CISPLATIN
SUCLA2	succinate-CoA ligase, ADP-forming, beta subunit	DrugBank	n/a	DB00139	SUCCINIC ACID
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB07187	6-[(5-CHLORO-3-METHYL-1-BENZOFURAN-2-YL)SULFONYL]PYRIDAZIN-3(2H)-ONE
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB03461	2'-MONOPHOSPHOADENOSINE 5'-DIPHOSPHORIBOSE
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB08098	{[5-(5-NITRO-2-FURYL)-1,3,4-OXADIAZOL-2-YL]THIO}ACETIC ACID
AKR1B1	aldo-keto reductase family 1, member B1 (aldose reductase)	DrugBank	n/a	DB07498	4-[3-(3-NITROPHENYL)-1,2,4-OXADIAZOL-5-YL]BUTANOIC ACID
